"address","source_path","ghidra_name","original_name_status","signature","objective_verdict","code_sha256"
"1000ee40","src/functions/1000ee40.cpp","FUN_1000ee40","auto-generated-address-label","undefined4 __stdcall FUN_1000ee40(void)","PASS","558397af7754a90d48920d7c2cb881d2658face8dc1124b265c062600479f583"
"1000eea0","src/functions/1000eea0.cpp","FUN_1000eea0","auto-generated-address-label","undefined4 __stdcall FUN_1000eea0(void)","PASS","0f45a0c40e6d728d9fa0248bddf5a14d4b53343bfcf4471bc9636d76fc7bf569"
"1000ef00","src/functions/1000ef00.cpp","FUN_1000ef00","auto-generated-address-label","undefined4 __stdcall FUN_1000ef00(void)","PASS","686972908f63515423ef920bd6625cb34ab7724d2fe13d6ae62f339b5916f479"
"1000ef60","src/functions/1000ef60.cpp","FUN_1000ef60","auto-generated-address-label","undefined4 __stdcall FUN_1000ef60(void)","PASS","e6085d018cc8d3b7ef5f0f65c8e76a1151038497a07cffc12afb4121954efb0a"
"1000efc0","src/functions/1000efc0.cpp","FUN_1000efc0","auto-generated-address-label","undefined4 __stdcall FUN_1000efc0(void)","PASS","b6227826a9d842cde4d2786b6599d9131f1a3334aa9dd22f2e45d06cb2382c8a"
"1000f020","src/functions/1000f020.cpp","FUN_1000f020","auto-generated-address-label","undefined4 __stdcall FUN_1000f020(void)","PASS","c2b2e2c1c5c77a06ac6ce194f6d7cea88481d57f8da3948162c6e93c7f750446"
"1000f080","src/functions/1000f080.cpp","FUN_1000f080","auto-generated-address-label","undefined4 __stdcall FUN_1000f080(void)","PASS","bf67b61d16c7371ab298b18c5be80d7ba697e89b0a04fe590f362788f136dc93"
"1000f0e0","src/functions/1000f0e0.cpp","FUN_1000f0e0","auto-generated-address-label","undefined4 __stdcall FUN_1000f0e0(void)","PASS","f50474547aa448ab90e1d99c603464eeeb3a3237d7c56533b3263afa13bcdb2a"
"1000f140","src/functions/1000f140.cpp","FUN_1000f140","auto-generated-address-label","undefined4 __stdcall FUN_1000f140(void)","PASS","b6416b17650e2bc4e3ea58a372881c70b46e5cd36fa34cbef5a961c8c3d80ec3"
"1000f1a0","src/functions/1000f1a0.cpp","FUN_1000f1a0","auto-generated-address-label","undefined4 __stdcall FUN_1000f1a0(void)","PASS","8a126a598a67c2cfc98540b3bffb92f37ef7458882f917222d677b9564f04cae"
"1000f200","src/functions/1000f200.cpp","FUN_1000f200","auto-generated-address-label","undefined4 __stdcall FUN_1000f200(void)","PASS","50dcd35014f9b508ce82a96a7ee52835af96358d9b55ed5d23d729abeaf89c38"
"1000f260","src/functions/1000f260.cpp","FUN_1000f260","auto-generated-address-label","undefined4 __stdcall FUN_1000f260(void)","PASS","f8111ac0f15d129dc60dee3d9ecac7f7780f113289d338b9193516680d9aa817"
"1000f2c0","src/functions/1000f2c0.cpp","FUN_1000f2c0","auto-generated-address-label","undefined4 __stdcall FUN_1000f2c0(void)","PASS","c39160446f167f52dce3b0ae3b3bf68e62bf2d89e0e965776c8840689a831bc1"
"1000f320","src/functions/1000f320.cpp","FUN_1000f320","auto-generated-address-label","undefined4 __stdcall FUN_1000f320(void)","PASS","bf3b1c5469bb803487470017e048f26c9a780dacd6ac00ff11b1b1301247ef5f"
"1000f380","src/functions/1000f380.cpp","FUN_1000f380","auto-generated-address-label","undefined4 __stdcall FUN_1000f380(void)","PASS","8b7501f2c1ab8b38dfa7aade825178349a4776ccd2bfadf25af31003b82625de"
"1000f3e0","src/functions/1000f3e0.cpp","FUN_1000f3e0","auto-generated-address-label","undefined4 __stdcall FUN_1000f3e0(void)","PASS","19342ee82e92285e1ef58b9c34822a9a4db9eaa715b386731b4e62b171c72040"
"1000f440","src/functions/1000f440.cpp","FUN_1000f440","auto-generated-address-label","undefined4 __stdcall FUN_1000f440(void)","PASS","59645b78e410fbb7a7344ce90776a15ca9396f49c373aad6733cf08cdc37c6ad"
"1000f4a0","src/functions/1000f4a0.cpp","FUN_1000f4a0","auto-generated-address-label","undefined4 __stdcall FUN_1000f4a0(undefined4 param_1)","PASS","203c186188afc26d70e099e8463589f3b049e463a74cea8a76c90d829765eb26"
"1000f520","src/functions/1000f520.cpp","FUN_1000f520","auto-generated-address-label","undefined4 __stdcall FUN_1000f520(undefined4 param_1)","PASS","5ab193f235c8c5581af4b15534fbb3f482b8bd5bf5ba1b056eb6fb1887fb575b"
"1000f5a0","src/functions/1000f5a0.cpp","FUN_1000f5a0","auto-generated-address-label","undefined4 __stdcall FUN_1000f5a0(undefined4 param_1)","PASS","498d0818b745ddfc5f9c28cc9ca76c08dadd1681c03434935d265306e0447325"
"1000f620","src/functions/1000f620.cpp","FUN_1000f620","auto-generated-address-label","undefined4 __stdcall FUN_1000f620(undefined4 param_1)","PASS","da10e2fe858d76cc80f1c78dcd3fae472b26e2f00b5f3d20ef3aa50839b3a017"
"1000f6a0","src/functions/1000f6a0.cpp","FUN_1000f6a0","auto-generated-address-label","undefined4 __stdcall FUN_1000f6a0(undefined4 param_1)","PASS","9acdcc432b69a8f2387ecb5760960eb5224e3b52b999af65ab8c1051f16afaa9"
"1000f720","src/functions/1000f720.cpp","FUN_1000f720","auto-generated-address-label","undefined4 __stdcall FUN_1000f720(undefined4 param_1)","PASS","99efeb3d1db8d7901be5b7d7d291f427b50e1cad16078e1156f054215462fb4a"
"1000f7a0","src/functions/1000f7a0.cpp","FUN_1000f7a0","auto-generated-address-label","undefined4 __stdcall FUN_1000f7a0(undefined4 param_1)","PASS","c000a09b7b4d9e539eb6ed1e6ba8687ac24c9b4e845e1950604f40e977ff8a36"
"1000f820","src/functions/1000f820.cpp","FUN_1000f820","auto-generated-address-label","undefined4 __stdcall FUN_1000f820(undefined4 param_1)","PASS","92d1eedd73db03eec836f1021518b9b3db15b1c2afb5b6d67320abaa9d0125bf"
"1000f8a0","src/functions/1000f8a0.cpp","FUN_1000f8a0","auto-generated-address-label","undefined4 __stdcall FUN_1000f8a0(undefined4 param_1)","PASS","33cfbb3f522c6d47152871005591a45d216040bf15a233e75b41eb965438519b"
"1000f920","src/functions/1000f920.cpp","FUN_1000f920","auto-generated-address-label","undefined4 __stdcall FUN_1000f920(undefined4 param_1)","PASS","37a270aedf3867a541a30b6e6a54573f3e2483dc6d83d25c69b9648c70135e35"
"1000f9a0","src/functions/1000f9a0.cpp","FUN_1000f9a0","auto-generated-address-label","undefined4 __stdcall FUN_1000f9a0(undefined4 param_1)","PASS","a0409909448bc3066247de0406eac5ede03869b4af45b981253828406de84023"
"1000fa20","src/functions/1000fa20.cpp","FUN_1000fa20","auto-generated-address-label","undefined4 __stdcall FUN_1000fa20(undefined4 param_1)","PASS","200a59c539783749316a0cc9ab74e9cfded412f467d2c1230aed3321f4298151"
"1000faa0","src/functions/1000faa0.cpp","FUN_1000faa0","auto-generated-address-label","undefined4 __stdcall FUN_1000faa0(undefined4 param_1)","PASS","0c165605a1df6b4b53b1a7179bf378363169e48aeb6aea6ff4edd5a468827533"
"1000fb20","src/functions/1000fb20.cpp","FUN_1000fb20","auto-generated-address-label","undefined4 __stdcall FUN_1000fb20(undefined4 param_1)","PASS","a4d39470d8c05777fd5f587f13394b647917d0302136499d3123f4478e18b1ec"
"1000fba0","src/functions/1000fba0.cpp","FUN_1000fba0","auto-generated-address-label","undefined4 __stdcall FUN_1000fba0(undefined4 param_1)","PASS","17264c0a82b6577a3709f0be3dfa757e1d046f8d882faddf0170a22c5ec518c0"
"1000fc20","src/functions/1000fc20.cpp","FUN_1000fc20","auto-generated-address-label","undefined4 __stdcall FUN_1000fc20(undefined4 param_1)","PASS","562290db6f2a0e15ea2b237c1d1f691be494efbc0b63996e71ba8d6db17147ce"
"1000fca0","src/functions/1000fca0.cpp","FUN_1000fca0","auto-generated-address-label","undefined4 __stdcall FUN_1000fca0(undefined4 param_1)","PASS","d9267106c7730ef093c5d8c008f462c959c0728fdfd93fcf4f4333a57ee1e0e2"
"1000fd20","src/functions/1000fd20.cpp","FUN_1000fd20","auto-generated-address-label","undefined4 __stdcall FUN_1000fd20(undefined4 param_1)","PASS","42e359f833903cf795a17bac0256010b9b6046fcc97af946a61f29c901a31d6d"
"1000fda0","src/functions/1000fda0.cpp","FUN_1000fda0","auto-generated-address-label","undefined4 __stdcall FUN_1000fda0(undefined4 param_1)","PASS","9d1fa1ea51d335a1e5ddc96de6db6470d6461bf792ed861255742955185511e4"
"1000fe20","src/functions/1000fe20.cpp","FUN_1000fe20","auto-generated-address-label","undefined4 __stdcall FUN_1000fe20(undefined4 param_1)","PASS","9fa3751e60a95ad10697cddcedaaa0625a2f82e337a780d4562641cef88edf8b"
"1000fea0","src/functions/1000fea0.cpp","FUN_1000fea0","auto-generated-address-label","undefined4 __stdcall FUN_1000fea0(undefined4 param_1)","PASS","1b1c419e7f16d5b28fdc5760327cc1e5efac8b8977bb7ba788a4e6284e3cdfff"
"1000ff20","src/functions/1000ff20.cpp","FUN_1000ff20","auto-generated-address-label","undefined4 __stdcall FUN_1000ff20(undefined4 param_1)","PASS","7ae0abcea555133e514d4fe29cc1b84a74e39526a600218b8650771a828cce35"
"1000ffa0","src/functions/1000ffa0.cpp","FUN_1000ffa0","auto-generated-address-label","undefined4 __stdcall FUN_1000ffa0(undefined4 param_1)","PASS","01a34c2eb2916a1e6ec64d851229c839d7bf7ce2e392fd66dee4303b55dac8a0"
"10010020","src/functions/10010020.cpp","FUN_10010020","auto-generated-address-label","undefined4 __stdcall FUN_10010020(undefined4 param_1)","PASS","b88d892a2285e9365303d14e54fb1966871949255bce5a1c2d51a5973b2fd20c"
"100100a0","src/functions/100100a0.cpp","FUN_100100a0","auto-generated-address-label","undefined4 __stdcall FUN_100100a0(undefined4 param_1)","PASS","b1d3f610252eb2fb3a025e368735280df45afb49697edf40e4ad1b340431c33f"
"10010120","src/functions/10010120.cpp","FUN_10010120","auto-generated-address-label","undefined __cdecl FUN_10010120(undefined4 param_1, undefined4 param_2)","PASS","b560972a02d2da3453178269f846da8c36d869435bc8162be005da5b4f6d4a53"
"10010140","src/functions/10010140.cpp","FUN_10010140","auto-generated-address-label","undefined __stdcall FUN_10010140(undefined4 param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4)","PASS","246687147972268c46ec3fa90ebab7f0b936d48c0414000e779ece3ff54766ef"
"10010170","src/functions/10010170.cpp","FUN_10010170","auto-generated-address-label","undefined __stdcall FUN_10010170(void)","PASS","bc536d281d4b6e58a4e93860783a9c8f79bd6cd1e19a2a64221334ba9d8ac808"
"10010180","src/functions/10010180.cpp","FUN_10010180","auto-generated-address-label","undefined __stdcall FUN_10010180(void)","PASS","13919cc06912bff283fb8e505af2cd5392294e164be3b132957232d024c30325"
"100101a5","src/functions/100101a5.cpp","FUN_100101a5","auto-generated-address-label","void * __thiscall FUN_100101a5(void * this, exception * param_1)","PASS","4d16839e45181ce7fa3f062f482fabee483cf220e1101852d37fb6ebde1edf83"
"100101c2","src/functions/100101c2.cpp","FUN_100101c2","auto-generated-address-label","undefined __stdcall FUN_100101c2(char * param_1)","PASS","480601b9a8328e7c51611f632a5b9b62dcf440930e3175b5c00dc50b756fdf6a"
"100101f2","src/functions/100101f2.cpp","FUN_100101f2","auto-generated-address-label","void * __thiscall FUN_100101f2(void * this, exception * param_1)","PASS","765f0068178ba89e33b43009d787b1029daffb6f3bbcd0579c49753b2c0941da"
"1001020f","src/functions/1001020f.cpp","FUN_1001020f","auto-generated-address-label","void * __thiscall FUN_1001020f(void * this, byte param_1)","PASS","788d1f38d2be6eb91b17c31fcd3041e05b0e658f780b64bf74e8747e005f8d73"
"10010230","src/functions/10010230.cpp","FUN_10010230","auto-generated-address-label","undefined __cdecl FUN_10010230(size_t param_1)","PASS","43eb5aa9671c778eac7fa9e3571648697e03074c49958e62a9f5381fd4073822"
"1001023b","src/functions/1001023b.cpp","FUN_1001023b","auto-generated-address-label","undefined __thiscall FUN_1001023b(void * this, undefined4 * param_1)","PASS","f2c85e9baf55010f0e87f488000510f407ee4bfc6700519869b8426805ba8107"
"10010258","src/functions/10010258.cpp","FUN_10010258","auto-generated-address-label","char * __fastcall FUN_10010258(int param_1)","PASS","25790d44a5a8a92ca9208b162f07f5eedf7f57f5c7d18a333a0484b3d3e6e235"
"10010265","src/functions/10010265.cpp","_Copy_str","recognized-or-tool-label","void __thiscall _Copy_str(exception * this, char * param_1)","PASS","94e1bcdd67334130364e1b8b17f7472e3b53a8312a6289144a3ce6c8fd20abb2"
"100102a5","src/functions/100102a5.cpp","_Tidy","recognized-or-tool-label","void __thiscall _Tidy(exception * this)","PASS","8ebf9d3981c70830d566d1b5a73d12626fa6caccdc9c796c240fb3fa09f3e42d"
"100102c3","src/functions/100102c3.cpp","exception","recognized-or-tool-label","undefined __thiscall exception(exception * this, char * * param_1)","PASS","4f82edfb7f4db67f040b74ca45d2a39714316a8e045d24d4aa54bea8e9718643"
"100102ea","src/functions/100102ea.cpp","operator=","recognized-or-tool-label","exception * __thiscall operator=(exception * this, exception * param_1)","PASS","ce992944f10d4f4fdd97e2e6241402568dd6cdf0a861088f8aa391a4abfc2d5b"
"1001031f","src/functions/1001031f.cpp","FUN_1001031f","auto-generated-address-label","undefined __fastcall FUN_1001031f(exception * param_1)","PASS","51362bc456a828e3d17b6d11ed058a50ce56cf7040ecc3591ed50c6a3be56b75"
"1001032a","src/functions/1001032a.cpp","FUN_1001032a","auto-generated-address-label","void * __thiscall FUN_1001032a(void * this, byte param_1)","PASS","896dc5ad0715d2b702e8cabc1f8525749bf6c8642ec674f30a2a07174e965368"
"10010351","src/functions/10010351.cpp","exception","recognized-or-tool-label","undefined __thiscall exception(exception * this, exception * param_1)","PASS","ece74ca60c6b0890bece3eb83ac5df4a8a034d6a2a4c2e7c51e12eeb27192224"
"10010376","src/functions/10010376.cpp","vscan_fn","recognized-or-tool-label","undefined4 __cdecl vscan_fn(undefined * param_1, int param_2, undefined4 param_3, undefined4 param_4)","PASS","5d0c6988784372dd0ce3db30dbe96913eb9873ac1179f9eb7bf6885bd86a1858"
"100103e4","src/functions/100103e4.cpp","FID_conflict:_sscanf","recognized-or-tool-label","int __cdecl FID_conflict:_sscanf(char * _Src, char * _Format, ...)","PASS","3a66e9783f36cf73e555230931c22b4892c7e9d2863e8ada71f37c8e01d764e5"
"10010406","src/functions/10010406.cpp","__onexit_nolock","recognized-or-tool-label","PVOID __cdecl __onexit_nolock(PVOID param_1)","PASS","132e0bfbb388e8c42021e79b86c06a9d03e3aeea9ab776a911512611a2333e69"
"100104ed","src/functions/100104ed.cpp","__onexit","recognized-or-tool-label","_onexit_t __cdecl __onexit(_onexit_t _Func)","PASS","a2b70a874bca1de5c72f200ad02bc38982f20aab289b859119f6e3115c55acab"
"10010523","src/functions/10010523.cpp","FUN_10010523","auto-generated-address-label","undefined __stdcall FUN_10010523(void)","PASS","535851a4c9c2108a0afe050459759fb88dd95e3669ea50e942421519d58bb35d"
"10010529","src/functions/10010529.cpp","_atexit","recognized-or-tool-label","int __cdecl _atexit(_func_4879 * param_1)","PASS","957ecf5cbabee5410e3e711ca49b118930bf0c22309b379f056f17c871241cc6"
"10010540","src/functions/10010540.cpp","_fgets","recognized-or-tool-label","char * __cdecl _fgets(char * _Buf, int _MaxCount, FILE * _File)","PASS","fe47d514a2e1092c62c45f3b52f24a11eb3f935b5e73967957113196d31191fe"
"10010670","src/functions/10010670.cpp","FUN_10010670","auto-generated-address-label","undefined __stdcall FUN_10010670(void)","PASS","9e0ad4c0b24dade55ff079d91dbe46163d3324721f32bbd0acf8d089a5b5f139"
"10010678","src/functions/10010678.cpp","__fsopen","recognized-or-tool-label","FILE * __cdecl __fsopen(char * _Filename, char * _Mode, int _ShFlag)","PASS","0ec63d1ce3966eca5d2dbee8d2341d3a9e90d4e06cf94c2d14a1840bb9df1e58"
"1001072a","src/functions/1001072a.cpp","FUN_1001072a","auto-generated-address-label","undefined __stdcall FUN_1001072a(void)","PASS","c5c95bbc8220bf71dbd743d88cbd9f435de95fd6e8448cfa62d259fb2535ad28"
"10010734","src/functions/10010734.cpp","_fopen","recognized-or-tool-label","FILE * __cdecl _fopen(char * _Filename, char * _Mode)","PASS","aa93836fc170e694b540dbf3d3af34d7c695d4c64f95070093f23b2237e323b6"
"1001074b","src/functions/1001074b.cpp","FUN_1001074b","auto-generated-address-label","undefined __stdcall FUN_1001074b(void * param_1)","PASS","0cdb6fa8e7b0659bd21993343c93f2dd978e2e941deecb09fcda878fb81b4937"
"10010756","src/functions/10010756.cpp","FUN_10010756","auto-generated-address-label","undefined __cdecl FUN_10010756(void * param_1)","PASS","3636a72c6b6b199497f29916a1227db451c38333b26b4e2bf08399fb543f5634"
"10010761","src/functions/10010761.cpp","~type_info","recognized-or-tool-label","void __thiscall ~type_info(type_info * this)","PASS","902df52b2de225131b2532bde476f57c90f471beb65e7feb61c8993b2c49151d"
"10010771","src/functions/10010771.cpp","`scalar_deleting_destructor'","recognized-or-tool-label","void * __thiscall `scalar_deleting_destructor'(type_info * this, uint param_1)","PASS","ec0def44ecc5cb441195117b99d9b20ed65a9919b2eed138f2f55792ef114747"
"10010792","src/functions/10010792.cpp","operator==","recognized-or-tool-label","bool __thiscall operator==(type_info * this, type_info * param_1)","PASS","a6c7a56414ac1f27b6b0c3e1a1ce34e19a12999a145074252413d5bc43c9d66e"
"100107b2","src/functions/100107b2.cpp","__fclose_nolock","recognized-or-tool-label","int __cdecl __fclose_nolock(FILE * _File)","PASS","6232ccb1a567d77073c43f53681b3ae7bf33ad4411a223a8c8935c1f4fe48fc2"
"1001081f","src/functions/1001081f.cpp","_fclose","recognized-or-tool-label","int __cdecl _fclose(FILE * _File)","PASS","56f4fed2bad74727432e6f391970fe5cfb6b09923a9ffb0595488e9ce9729b7b"
"1001088b","src/functions/1001088b.cpp","FUN_1001088b","auto-generated-address-label","undefined __stdcall FUN_1001088b(void)","PASS","8d40fc99c8231d56db173658d21ef2d22075fb9596bd8899f90d0821bb0d06fd"
"10010893","src/functions/10010893.cpp","FUN_10010893","auto-generated-address-label","undefined __cdecl FUN_10010893(size_t param_1)","PASS","0354cff4baf46c0e4b790374fe210027e51463d1322eacab936a61d944360a5d"
"10010913","src/functions/10010913.cpp","_fputs","recognized-or-tool-label","int __cdecl _fputs(char * _Str, FILE * _File)","PASS","dd512842a7494955b789b5665d8929a420e612d154b8961b029f368ec6b1c287"
"10010a11","src/functions/10010a11.cpp","FUN_10010a11","auto-generated-address-label","undefined __stdcall FUN_10010a11(void)","PASS","f525132f706ae4ac8b27fb3f3e780158010f2324712eefb4357043ade251a4ab"
"10010a19","src/functions/10010a19.cpp","_strcpy_s","recognized-or-tool-label","errno_t __cdecl _strcpy_s(char * _Dst, rsize_t _SizeInBytes, char * _Src)","PASS","6a9d205a1c5ff626a55dfe33239e30a91be26c2c26363d15d610871e2ee4a3bd"
"10010a80","src/functions/10010a80.cpp","_strrchr","recognized-or-tool-label","char * __cdecl _strrchr(char * _Str, int _Ch)","PASS","d9e5adf07c5b1909d9d70e8f6d9fdc6e2d6baff41f3f79e8e12da69ce407b381"
"10010aad","src/functions/10010aad.cpp","_strcat_s","recognized-or-tool-label","errno_t __cdecl _strcat_s(char * _Dst, rsize_t _SizeInBytes, char * _Src)","PASS","be90db0505aa4a00241936e9121bd33bfb4c70313190d58453944bf69edaa0eb"
"10010b1a","src/functions/10010b1a.cpp","_LocaleUpdate","recognized-or-tool-label","undefined __thiscall _LocaleUpdate(_LocaleUpdate * this, localeinfo_struct * param_1)","PASS","472d6d43ca5b0ead5db148f75a92c14ce2455fba1a6cc1f2f81c948013eaacac"
"10010ba1","src/functions/10010ba1.cpp","__strnicmp_l","recognized-or-tool-label","int __cdecl __strnicmp_l(char * _Str1, char * _Str2, size_t _MaxCount, _locale_t _Locale)","PASS","f66dfe90ab7e628cf4090026b6d6cb4afb42c9e980c952e808780fe6c9ffaaca"
"10010c83","src/functions/10010c83.cpp","__strnicmp","recognized-or-tool-label","int __cdecl __strnicmp(char * _Str1, char * _Str2, size_t _MaxCount)","PASS","c29a113610891ec7927a3f72594e8099c26c753c4a484a8fb9685198936d2292"
"10010cd6","src/functions/10010cd6.cpp","_strncpy_s","recognized-or-tool-label","errno_t __cdecl _strncpy_s(char * _Dst, rsize_t _SizeInBytes, char * _Src, rsize_t _MaxCount)","PASS","769cd7a1b317d18efd3c0e557bbe8a0e37d0ea5adc1ae1d5e8d3861e9949fdcb"
"10010d8b","src/functions/10010d8b.cpp","_strncmp","recognized-or-tool-label","int __cdecl _strncmp(char * _Str1, char * _Str2, size_t _MaxCount)","PASS","abd997d6a6ded796d5747921f67dd236473475de64288242ae9ce131ba2e693b"
"10010e4b","src/functions/10010e4b.cpp","_sprintf","recognized-or-tool-label","int __cdecl _sprintf(char * _Dest, char * _Format, ...)","PASS","d7ddd3de23b43071f06fc1371db7f9c0767403e9219bf734314d7e17857fb834"
"10010ed0","src/functions/10010ed0.cpp","FUN_10010ed0","auto-generated-address-label","uint * __cdecl FUN_10010ed0(uint * param_1, char * param_2)","PASS","0e82b8423d39488843063bbc6e9723ef49205336e0fb0abdfe4c5fdc4dd5110c"
"10010f59","src/functions/10010f59.cpp","__CRT_INIT@12","recognized-or-tool-label","undefined4 __stdcall __CRT_INIT@12(undefined4 param_1, int param_2, int param_3)","PASS","6d47ea2b6fc8036c24175e86bcb2ef4c6cee6de123cc4eb307ae5f4cfa70b323"
"10011032","src/functions/10011032.cpp","FUN_10011032","auto-generated-address-label","undefined __stdcall FUN_10011032(void)","PASS","08b82f2f2e72647df2e827d86b8bb633aed6e5e00d27d368b992d63d3686fc2e"
"100110bd","src/functions/100110bd.cpp","___DllMainCRTStartup","recognized-or-tool-label","int __fastcall ___DllMainCRTStartup(int param_1, int param_2, undefined4 param_3)","PASS","2998780df93e1110c578317226e471ca15ce1d19c4688ae53ec5a3a33cd2a602"
"100111b3","src/functions/100111b3.cpp","entry","recognized-or-tool-label","undefined __stdcall entry(undefined4 param_1, int param_2, int param_3)","PASS","2bc3a10d443e23dedccb01d150525e819982db1e86261776b687add41fb2f193"
"100111e0","src/functions/100111e0.cpp","FID_conflict:_memcpy","recognized-or-tool-label","void * __cdecl FID_conflict:_memcpy(void * _Dst, void * _Src, size_t _Size)","PASS","b66526eefde09a9aa00e01a08830911c712e5a2c15479b89b05cdb98b7b04924"
"10011541","src/functions/10011541.cpp","__purecall","recognized-or-tool-label","undefined __stdcall __purecall(void)","PASS","6b1e6f44c90f75d33eaff6fc784cc5b92157666106b7ab9b4691d7f4f97f5cce"
"1001156b","src/functions/1001156b.cpp","__CxxThrowException@8","recognized-or-tool-label","noreturn undefined __stdcall __CxxThrowException@8(undefined4 param_1, byte * param_2)","PASS","074f982c48f293fa1757d324f0ad06fa775b134aa499f1c40b3031da39207dc4"
"100115b7","src/functions/100115b7.cpp","_malloc","recognized-or-tool-label","void * __cdecl _malloc(size_t _Size)","PASS","a62fe8f577440062ade99e0beeb1e0897c4ac785a91edf12693f73059517c540"
"10011650","src/functions/10011650.cpp","_strlen","recognized-or-tool-label","size_t __cdecl _strlen(char * _Str)","PASS","9564a74780fb26c8776c9d8c890fcc685f5dc18d7cf0c48bc8fc53bbe2da3569"
"100116db","src/functions/100116db.cpp","_free","recognized-or-tool-label","void __cdecl _free(void * _Memory)","PASS","31446967a4059c10f2bb3c1bad15fe2825ab6dd98716d0c3ffd797a959396936"
"10011715","src/functions/10011715.cpp","FUN_10011715","auto-generated-address-label","undefined __cdecl FUN_10011715(undefined4 param_1)","PASS","c9fa47c5c3d3f90a3e7a83da42e66f8481a6f0f972fdc610b3e273e8c4918597"
"10011724","src/functions/10011724.cpp","__call_reportfault","recognized-or-tool-label","void __cdecl __call_reportfault(int nDbgHookCode, DWORD dwExceptionCode, DWORD dwExceptionFlags)","PASS","5dc8162e6b39f0da99e68cda4202979a539ab46f27700dbd4885a2accd30409f"
"1001184d","src/functions/1001184d.cpp","__invoke_watson","recognized-or-tool-label","noreturn void __cdecl __invoke_watson(wchar_t * param_1, wchar_t * param_2, wchar_t * param_3, uint param_4, uintptr_t param_5)","PASS","fb90dd66ca10ac2457a5dcbc3f6a9faa7640966047a049032b05322fa3134fdd"
"10011872","src/functions/10011872.cpp","FUN_10011872","auto-generated-address-label","undefined __stdcall FUN_10011872(wchar_t * param_1, wchar_t * param_2, wchar_t * param_3, uint param_4, uintptr_t param_5)","PASS","b5d0d88e4dc024176fbe7b7dca8b0d0c82dbdcdcc53d1f5021d8f20d89eb34f6"
"1001189f","src/functions/1001189f.cpp","FUN_1001189f","auto-generated-address-label","undefined __stdcall FUN_1001189f(void)","PASS","0875be300caf1b7e21973bfa0a3b6a77abf4c6033ae40c66de5a830cedac1b21"
"100118af","src/functions/100118af.cpp","__get_errno_from_oserr","recognized-or-tool-label","int __cdecl __get_errno_from_oserr(ulong param_1)","PASS","ecf14632fa22f7963706d3f8d2891eb5e5f6f4c091511cb45c164d5815f039e0"
"100118f1","src/functions/100118f1.cpp","__errno","recognized-or-tool-label","int * __cdecl __errno(void)","PASS","ff6e7a4df63f2412f521e53d22312a78a117cde65362de1b2772eaab84a49db9"
"10011904","src/functions/10011904.cpp","___doserrno","recognized-or-tool-label","ulong * __cdecl ___doserrno(void)","PASS","e5e67205d2f386ae4f7526f7a9fb3b8892678e8f96a18bc81bf2a337769d39b9"
"10011917","src/functions/10011917.cpp","__dosmaperr","recognized-or-tool-label","void __cdecl __dosmaperr(ulong param_1)","PASS","9a1735b987a8e215ff70e0f533b577f3b58e55e42fef5f1e32561f17431bc9fd"
"1001193a","src/functions/1001193a.cpp","___check_float_string","recognized-or-tool-label","undefined4 __cdecl ___check_float_string(size_t param_1, void * param_2, undefined4 * param_3)","PASS","27fd27d8af75e3d72b4630d8596be57aeebefc8ea081d3b503dfeeabc3718e32"
"10011991","src/functions/10011991.cpp","__hextodec","recognized-or-tool-label","uint __cdecl __hextodec(byte param_1)","PASS","7d0ea797e6b7842838dc9209ad2303205562deaed64f9426a7b9ec76e861279d"
"100119b1","src/functions/100119b1.cpp","__inc","recognized-or-tool-label","uint __fastcall __inc(undefined4 param_1, FILE * param_2)","PASS","b33cd1a16130c5d07c6366c41af948793b5e140687c1e72462e50a455f2afb93"
"100119c7","src/functions/100119c7.cpp","__whiteout","recognized-or-tool-label","uint __thiscall __whiteout(void * this, FILE * param_1)","PASS","fdae3540cb822444bf7049da865263060c81c2171944daffd17fd22fe0a795ab"
"100119f1","src/functions/100119f1.cpp","__input_l","recognized-or-tool-label","int __cdecl __input_l(FILE * _File, uchar * param_2, _locale_t _Locale, va_list _ArgList)","PASS","c1cf48a0a8133258880b07c4b1c4576da62d9561dd0f1812f57f82f2565024bc"
"100129f5","src/functions/100129f5.cpp","__malloc_crt","recognized-or-tool-label","void * __cdecl __malloc_crt(size_t _Size)","PASS","e2756dd76c0ac19ce04c2d76d27a424aa026a9b2cce2be04406ba06330ea8eda"
"10012a3a","src/functions/10012a3a.cpp","__calloc_crt","recognized-or-tool-label","void * __cdecl __calloc_crt(size_t _Count, size_t _Size)","PASS","4ed8d1da0c95441b62133faf9c457a1eb3f89f7e4f6716b42a67e62b9432b5dd"
"10012a86","src/functions/10012a86.cpp","__realloc_crt","recognized-or-tool-label","void * __cdecl __realloc_crt(void * _Ptr, size_t _NewSize)","PASS","26f262493749a0439bbf146ad9dd7493b61f7e327cb8c30f3ea0954b4c13d799"
"10012ad4","src/functions/10012ad4.cpp","__recalloc_crt","recognized-or-tool-label","void * __cdecl __recalloc_crt(void * _Ptr, size_t _Count, size_t _Size)","PASS","abc178bc0c4873c898e001d08b99df9312bd50648283874fe0e2b7baecf8d04c"
